"id_reservation","id_listing","id_guest","id_traveler","id_host","dim_cancellation_reason","ts_cancelled","ds"
"36C52284","7F6D67","835AF1","835AF1","3FF491","accommodations_unnecessary","1535363086",2018-08-27
"100B0BFC","C86B7A","3506C","3506C","45C7BBA","other","1491394462",2017-04-05
"337A5109","18DB6DA","2E0CFC9","2E0CFC9","BACF4CC","host_courtesy","1532277120",2018-07-22
"2DDF6AEF","F3CE1E","479DD31","479DD31","1CE8EF1","unknown","1530486836",2018-07-01
"205A8330","10DD939","9507A42","9507A42","727E24E","unknown","1511544000",2017-11-24
"141D3294","7A8043","62FC30E","62FC30E","286D1FE","dislike_accomodations","1496043828",2017-05-29
"37A5DC4B","1AF17D9","65A599","65A599","8C48E0E","not_available","1536256775",2018-09-06
"257C7D76","E7D7D6","52B5C06","52B5C06","5C01189","accommodations_unnecessary","1530198980",2018-06-28
"3C1F3F7F","5A3E60","D16F149","D16F149","1D4A7B3","other","1540982681",2018-10-31
"12DAA2EB","107C042","2FA976","2FA976","6EBD838","unknown","1497876603",2017-06-19
"136F2309","F2ACED","EFD7C5","EFD7C5","6EA4A8","accommodations_unnecessary","1494494378",2017-05-11
"1AFCE1E2","1132E7E","53AA3AC","53AA3AC","7649D91","unknown","1504183447",2017-08-31
"10AC4C80","FEB136","5E8B881","5E8B881","6515FAE","unknown","1487758424",2017-02-22
"2E706A00","121DE2B","682F0CA","682F0CA","48B302","accommodations_unnecessary","1528388813",2018-06-07
"2A2DA9F4","130AD9A","249C06C","249C06C","87047F0","other","1522936371",2018-04-05
"3164B094","1602B17","88749D3","88749D3","A36F060","not_available","1530383573",2018-06-30
"37240D1C","19B6275","1E8B084","1E8B084","C1785F2","accommodations_unnecessary","1535928172",2018-09-02
"1D789B78","1159D62","9212033","9212033","77BED3B","extenuating_circumstance","1507824843",2017-10-12
"21A8D4E7","EA13CB","37A083","37A083","394B4B0","other","1515090795",2018-01-04
"26322D44","372053","A583352","A583352","115C151","unknown","1538524875",2018-10-03
"3285F001","BB1C77","15431F2","15431F2","3EFA731","accommodations_unnecessary","1532270261",2018-07-22
"FE1F2A7","D72EF3","F6B744","F6B744","1BAB429","accommodations_unnecessary","1485878606",2017-01-31
"36815880","1A90E1B","3D10B01","3D10B01","9EBC74A","extenuating_circumstance","1535128228",2018-08-24
"34E1D250","D9FA8A","88296CE","88296CE","43E2421","accommodations_unnecessary","1533527025",2018-08-06
"39948830","193DAC0","605640","605640","1D401","extenuating_circumstance","1538503226",2018-10-02
"38017042","11FD44E","154F21D","154F21D","5F5B408","not_available","1536603960",2018-09-10
"28AE607C","38F6CE","178B082","178B082","12329EF","extenuating_circumstance","1522747098",2018-04-03
"1BE87682","112E01","20164CD","20164CD","5E3FD8","accommodations_unnecessary","1505221671",2017-09-12
"1D5A3420","E0FF16","29103A6","29103A6","579BF60","unknown","1508173285",2017-10-16
"EA3CD8C","DA352E","64B76DB","64B76DB","15A3933","extenuating_circumstance","1483553004",2017-01-04
"3DE6273C","1B63648","2836EF6","2836EF6","C8BA82","uncomfortable_with_host","1543161727",2018-11-25
"219D64FA","F64D13","3275090","3275090","3FA524F","unknown","1513720748",2017-12-19
"1A6CED78","8168D4","370F284","370F284","E4EDB2","accommodations_unnecessary","1503417671",2017-08-22
"2DCC8B9C","170C9F9","66532C5","66532C5","99F7A9","unknown","1533859747",2018-08-10
"35A1CCB8","171A11F","171F2C","171F2C","2348A72","accommodations_unnecessary","1534371315",2018-08-15
"38B2205F","1024EDE","AC7DBBA","AC7DBBA","2011C6","other","1537970501",2018-09-26
"2618CBAE","81CDD","3F89F","3F89F","27E047","extenuating_circumstance","1519043161",2018-02-19
"157B877A","10C150D","1640ABF","1640ABF","3BA9050","unknown","1497686173",2017-06-17
"1478DA0A","101B982","5A86614","5A86614","6B7431F","accommodations_unnecessary","1497377960",2017-06-13
"35EA601B","16B5D96","7E83D8","7E83D8","35332B","other","1534930664",2018-08-22
"30E4BD43","FD95F4","2B0AD58","2B0AD58","34CB003","other","1529788209",2018-06-23
"2AEAFC02","657076","89A1E8","89A1E8","212FCC4","travel_dates_changed","1523804899",2018-04-15
"32B692DD","19788BA","549E964","549E964","A0E4369","not_available","1531568558",2018-07-14
"235DC1C4","12F90DD","363241E","363241E","4DFAB0","accommodations_unnecessary","1516179227",2018-01-17
"2E5F214B","D4DB55","A53389","120940A","4703F70","not_available","1527130641",2018-05-24
"31404408","12D823F","53B53D2","53B53D2","84F8A8E","extenuating_circumstance","1530963948",2018-07-07
"22CA3EF8","472714","22FFD9D","22FFD9D","A6B15F","accommodations_unnecessary","1515711908",2018-01-11
"21F93DE9","150DD33","802BC48","802BC48","99CAB95","other","1514652838",2017-12-30
"36C0C3CD","42CA1C","22D8415","22D8415","15AC54B","accidental_reservation","1535977587",2018-09-03
"FA83059","CB79F9","795EAF","795EAF","1A9A92A","unknown","1484864756",2017-01-19
"2D711B4C","13448DC","4A8952E","4A8952E","15B0AC","accommodations_unnecessary","1531235843",2018-07-10
"386390EC","17508C7","A9C440","A9C440","6CEDA7B","extenuating_circumstance","1536997219",2018-09-15
"2E9CFE23","17F35F0","39004B7","39004B7","B50A706","host_courtesy","1527642528",2018-05-30
"28AF4AC3","1537EBB","A3003E1","A3003E1","9B0B479","guest_asked_to_cancel","1522298236",2018-03-29
"20EDF8CB","E0B4CD","196C31E","196C31E","24AD91E","extenuating_circumstance","1515205650",2018-01-06
"1F5E7BA2","FD92BD","7C679D6","96597E2","14CB2D3","unknown","1510138781",2017-11-08
"386342F4","1ADF752","7554FF","7554FF","CAF7AC1","extenuating_circumstance","1537344074",2018-09-19
"2FCB8CEF","1226E10","79688ED","79688ED","371DA95","unknown","1529834819",2018-06-24
"23772027","1385BEC","30768F3","30768F3","8A82CAE","unknown","1516218922",2018-01-17
"30799CBC","17F1D2B","76FE92","76FE92","553EB8E","accommodations_unnecessary","1530122647",2018-06-27
"158AB8EF","121372F","7BCF115","7BCF115","7D28589","unknown","1497673310",2017-06-17
"2F2CB2FF","14206ED","3DC6F4D","3DC6F4D","912025E","not_available","1528014186",2018-06-03
"1C076A61","D6AB1C","8F861DC","8F861DC","509229B","accommodations_unnecessary","1506099208",2017-09-22
"1C76680E","E1E01E","823FF5B","823FF5B","57FE9A9","accommodations_unnecessary","1506433582",2017-09-26
"33C28F08","13D28CB","944FD8","944FD8","127F307","accidental_reservation","1535538816",2018-08-29
"23E9E6E1","13E9648","8F1DE7E","8F1DE7E","7426A8D","other","1518546373",2018-02-13
"2A384492","1197BF5","6598782","6598782","165AFC8","other","1528316361",2018-06-06
"232B3100","5DDE76","475CE78","475CE78","1D03358","other","1515540318",2018-01-09
"3291086D","187A133","ACBB59A","ACBB59A","30F848B","other","1531466168",2018-07-13
"28CCF4C5","15B8206","3E91FBF","3E91FBF","9EED0F1","extenuating_circumstance","1543520018",2018-11-29
"265B4ABD","1485508","567DBF4","567DBF4","8A8A9C3","not_available","1518940785",2018-02-18
"165AEFD8","1257356","711BA3C","711BA3C","5519D49","accommodations_unnecessary","1498642843",2017-06-28
"265D6CC8","14AAC76","5AD1541","5AD1541","9670862","accidental_reservation","1518946977",2018-02-18
"2165BFCB","1050D00","9AC40E6","9AC40E6","2F6610C","other","1513175031",2017-12-13
"25F37F8F","E96ADD","2935A9A","2935A9A","5CE27BB","extenuating_circumstance","1519853513",2018-02-28
"262615B0","13BF999","4F8F607","4F8F607","8D5F119","host_courtesy","1518791889",2018-02-16
"3A5C0CBE","D29AF3","A41B5ED","A41B5ED","4D66B46","accommodations_unnecessary","1539216204",2018-10-11
"1A1B5B2F","137F5E9","31EA086","31EA086","8B273D9","unknown","1504254757",2017-09-01
"F8DED91","C52149","57275E8","57275E8","1F0410E","unknown","1484868446",2017-01-19
"157ADFD0","3266E9","2AFFDE2","2AFFDE2","FE8CD5","accommodations_unnecessary","1501780878",2017-08-03
"1194A648","C9C4B1","E2CE5D","E2CE5D","20D412","other","1490060267",2017-03-21
"177FA14C","11D65F7","8203566","8203566","562A6EA","accidental_reservation","1500013302",2017-07-14
"2DF65954","178C9CC","B43A2CA","B43A2CA","9308E0A","tns","1527379894",2018-05-27
"2861C095","16983F6","736983B","736983B","3031B6B","unknown","1522760982",2018-04-03
"3DB40481","165D015","D051B89","D051B89","4C2B598","accommodations_unnecessary","1543175432",2018-11-25
"362DDE0C","1035C46","2600B52","2600B52","E77E18","extenuating_circumstance","1535602897",2018-08-30
"20E78D5B","12D877C","34F94B","34F94B","D70C70","extenuating_circumstance","1512327473",2017-12-03
"2D333E5E","13495E6","291BB2B","1DA352","51216CF","accidental_reservation","1525796616",2018-05-08
"1A50B114","12A885D","1C12134","1C12134","171F728","accommodations_unnecessary","1503214849",2017-08-20
"24D79977","1520FDF","386A8E4","386A8E4","9A4DCDB","accommodations_unnecessary","1517234905",2018-01-29
"2C6ECB89","B610CB","5D951A9","5D951A9","3CBC8CC","accommodations_unnecessary","1525467617",2018-05-04
"1E74250C","7AD6A6","2AA539","2AA539","4C93D4","not_available","1511756634",2017-11-27
"227836DC","147E846","2AAF5FC","2AAF5FC","94E040D","accommodations_unnecessary","1515075716",2018-01-04
"3480F41B","18A038D","88B3C54","88B3C54","4B25AD1","other","1533192548",2018-08-02
"19827084","EEB7DD","676FC6A","676FC6A","6041B7E","other","1502821120",2017-08-15
"2852E716","10B7BCA","7CF83C","7CF83C","169A501","other","1524776249",2018-04-26
"2FEFC4AB","16DE7C7","12BFB6E","12BFB6E","9A29217","accidental_reservation","1528757093",2018-06-11
"1A47FB77","46BD5E","7BF17A","7BF17A","16BD5C3","unknown","1503088097",2017-08-18
"3B3530E8","1AC20A0","D2A884C","D2A884C","CA24419","not_available","1540728154",2018-10-28
"2F238384","F83898","7EF647","7EF647","38BC7D1","extenuating_circumstance","1527962072",2018-06-02
"2701C9A9","102EDE5","7C019E1","7C019E1","F9AA67","accommodations_unnecessary","1519650480",2018-02-26
"2BFE6DF1","1771820","10B4A80","10B4A80","8EE5ACA","uncomfortable_with_host","1524526916",2018-04-23
"3A6CE795","1BB90F7","17FF962","17FF962","ADB519D","unknown","1539267883",2018-10-11
"23DFCB03","667629","149401C","149401C","2187205","accidental_reservation","1516310979",2018-01-18
"10916758","C4593E","17A61AB","17A61AB","1A11033","extenuating_circumstance","1491493264",2017-04-06
"F0A6893","1B93AA","4C2D8E0","4C2D8E0","872232","accommodations_unnecessary","1483554254",2017-01-04
"3D6E9559","15E1ABE","635A040","635A040","A212E91","accommodations_unnecessary","1542611554",2018-11-19
"2AA2FB80","C4E531","220365A","220365A","38276C0","accidental_reservation","1523183722",2018-04-08
"21FC6BC0","1460882","12BE1B4","12BE1B4","4544869","other","1514027218",2017-12-23
"1E86E1E0","B1C482","8C0F75B","8C0F75B","3AEE2F9","other","1509215746",2017-10-28
"262F0D67","112DFBF","5264743","5264743","745213","accommodations_unnecessary","1535475772",2018-08-28
"1FEE8C88","14993AD","704251","704251","9365C3C","accommodations_unnecessary","1510858317",2017-11-16
"10E65A2C","F2706D","5F48D2","5F48D2","1725ABD","unknown","1488323474",2017-02-28
"35C9BE5F","1333BF2","B5736C","B5736C","9CD56D","not_available","1534616265",2018-08-18
"381DA488","17872D4","B24FD7E","B24FD7E","FF07CF","travel_dates_changed","1536832754",2018-09-13
"12771239","111AA35","38F3CD","38F3CD","7000519","uncomfortable_with_host","1493678588",2017-05-01
"16BB16C6","A9FA62","7079B6F","7079B6F","24C7AA0","unknown","1503683341",2017-08-25
"131ACF66","AE3FEE","639E4C2","639E4C2","6A8037","accommodations_unnecessary","1493774248",2017-05-03
"2EFA88E8","1482521","A1A4553","A1A4553","7A57762","other","1527801772",2018-05-31
"E3A2895","B89716","63EADB8","63EADB8","61A80B","unknown","1491410926",2017-04-05
"1B144112","137EA09","37EF45","37EF45","1390FC","not_available","1504226502",2017-09-01
"33843588","3587D","6969328","6969328","11529B","travel_dates_changed","1532713030",2018-07-27
"25B32A41","EFAAF4","92AC443","92AC443","60BC47D","accommodations_unnecessary","1531076597",2018-07-08
"11BD7E8E","F6164D","5154D6D","5154D6D","644FF47","extenuating_circumstance","1491977215",2017-04-12
"302B8CFD","68275","21BFF91","21BFF91","198212","accommodations_unnecessary","1533597114",2018-08-06
"21684F22","14683B1","11F72B5","11F72B5","6EA4F89","other","1514042873",2017-12-23
"F890FF4","E8A023","68CEC8B","68CEC8B","5C6DC81","not_available","1484562324",2017-01-16
"15B62D42","127322E","25E7C2","25E7C2","2FE2A58","unknown","1497881200",2017-06-19
"148D072E","3A2C8","367D7FE","367D7FE","13118F","unknown","1504791557",2017-09-07
"1BBBA32F","11F8159","632FC63","632FC63","7D264E6","other","1508971689",2017-10-25
"1EED9B4C","6C6F62","55AC2D5","55AC2D5","40F738","not_available","1509459930",2017-10-31
"1E84FD46","1249B5B","3CD136B","3CD136B","2012413","unknown","1508857034",2017-10-24
"2C47FCE8","1782014","B0CA4BB","B0CA4BB","E969","other","1524802073",2018-04-27
"EFDFA82","FA7611","C9D0F","C9D0F","29993","unknown","1483681973",2017-01-06
"30D774D9","77BC56","1248336","1248336","A35BE3","extenuating_circumstance","1531161284",2018-07-09
"25E33778","13EC0E6","4CEE919","4CEE919","16E38C2","other","1518683670",2018-02-15
"1A502850","968A72","37AFF32","37AFF32","306C526","accommodations_unnecessary","1503591098",2017-08-24
"14235F35","10E150D","1DC23D4","2F06302","60E35EC","not_available","1495954710",2017-05-28
"3756630A","D4F7CE","AFB9160","AFB9160","3B988F6","unknown","1540253108",2018-10-23
"36603C8F","131DC93","C8E360B","C8E360B","2788FCA","uncomfortable_with_guest","1535202764",2018-08-25
"38189C5C","3FE709","27C048F","27C048F","128903D","other","1536688869",2018-09-11
"125DAE65","F0AC74","3070F4","3070F4","4D6E6C1","accidental_reservation","1491837429",2017-04-10
"1AE3764A","11A50CC","8B8778F","8B8778F","79FDA56","unknown","1504634360",2017-09-05
"38F79CBE","5FA67B","C70617E","C70617E","D890FA","extenuating_circumstance","1537820849",2018-09-24
"36D06765","196DEA7","963465","963465","FDBF7C","host_legal_landlord","1538823094",2018-10-06
"1C8DDB0D","7BE08E","1B1778","1B1778","12D1645","accommodations_unnecessary","1506138275",2017-09-23
"2C6D2999","1A3938","E89C7A","E89C7A","6514BD","extenuating_circumstance","1532816295",2018-07-28
"3943D895","1854135","4ACB0D8","4ACB0D8","2FF791C","other","1538318925",2018-09-30
"3AEFCC0A","1B72653","2B7071E","2B7071E","1CC55E7","accidental_reservation","1539697016",2018-10-16
"1FCEC2EA","146A277","391D16B","391D16B","6643C38","extenuating_circumstance","1510736926",2017-11-15
"34AC1EB3","B2D24A","98CA6E9","98CA6E9","219A1F0","accommodations_unnecessary","1534094179",2018-08-12
"24EF05B5","563ABA","F5B514","F5B514","AF363E","other","1518438642",2018-02-12
"1382DED1","1032E5A","7B9AC12","7B9AC12","2AE980","unknown","1494517245",2017-05-11
"1F85E30F","146CADF","30AEDC1","30AEDC1","94024E2","unknown","1510390268",2017-11-11
"2E11E60D","147701E","BD1BE6","BD1BE6","8146985","accommodations_unnecessary","1526887944",2018-05-21
"3E324E5B","1241394","94152D","94152D","5EDE33C","other","1543511709",2018-11-29
"29BF9BC6","16C5C3E","E17B3C","E17B3C","1209237","accidental_reservation","1522414086",2018-03-30
"15BB7512","11177D9","7E4CEEC","7E4CEEC","752E558","accommodations_unnecessary","1498837072",2017-06-30
"31687AF8","CB8F43","B071054","B071054","480DBEA","other","1532786618",2018-07-28
"3311D2D5","195548E","C1703C1","C1703C1","6260604","extenuating_circumstance","1532109639",2018-07-20
"1E7969F8","7258B7","25131FE","25131FE","22985D4","accommodations_unnecessary","1509561884",2017-11-01
"18933642","B7AF74","5FD74B4","5FD74B4","3D741D7","not_available","1501159496",2017-07-27
"23763DC2","12BB755","8344125","8344125","192C0EF","not_available","1515768044",2018-01-12
"39C5FA61","F20330","9929FEE","9929FEE","620982E","uncomfortable_with_guest","1540606201",2018-10-27
"30777463","16E3559","4A44E48","4A44E48","A0634E5","extenuating_circumstance","1533257138",2018-08-03
"37ADC139","34AC92","7D9F00","7D9F00","D88D6C","accommodations_unnecessary","1536243915",2018-09-06
"28DDA202","109D5C3","9BC6DF0","1C1A555","6074F44","travel_dates_changed","1522094442",2018-03-26
"2F12EC1C","FCF582","949CBF5","A0D60DC","6618547","other","1528925890",2018-06-13
"1AEDD3B1","CB2E97","546452E","546452E","4FC2FC","extenuating_circumstance","1505231086",2017-09-12
"104F0976","239982","2426C16","2426C16","5988","other","1486711872",2017-02-10
"2E22808E","131A324","2BB5140","2BB5140","87A9B3C","dislike_accomodations","1526947240",2018-05-22
"23D30C5A","1373148","23074B9","23074B9","23B5938","accommodations_unnecessary","1520343823",2018-03-06
"11B62D30","F0E983","7277E85","7277E85","6166307","unknown","1490346568",2017-03-24
"25482530","1568AA3","73A8D1","73A8D1","ECF9AC","extenuating_circumstance","1517765205",2018-02-04
"3A48E38D","E0EF32","4DFBB22","4DFBB22","57951AE","accommodations_unnecessary","1539052018",2018-10-09
"19718762","130163D","777B33F","777B33F","25AB61C","not_available","1503980856",2017-08-29
"15C83131","97BA94","2484AB9","2484AB9","285B395","unknown","1499403338",2017-07-07
"36C9666E","136BE7F","82742B1","82742B1","7CBC6","accommodations_unnecessary","1536939028",2018-09-14
"2C4A2B25","C4EBF3","2A2BD30","2A2BD30","43714BC","accommodations_unnecessary","1528070200",2018-06-03
"3E483E71","FFEDE2","48F9D2A","48F9D2A","53A0B36","host_courtesy","1543525546",2018-11-29
"2D18A62B","1743CD7","6378416","6378416","24A605F","accommodations_unnecessary","1527262555",2018-05-25
"1C4E6931","DE039F","DD23C","DD23C","50C0328","extenuating_circumstance","1508261314",2017-10-17
"36DAB1A0","1A8AA5C","4FB2166","4FB2166","B9E7CEE","extenuating_circumstance","1536937543",2018-09-14
"1102DD36","FA8729","235437C","235437C","17B0E3D","accommodations_unnecessary","1492716098",2017-04-20
"20BAB8AF","AF1C91","145E59D","145E59D","1D3FFF7","extenuating_circumstance","1515939438",2018-01-14
"264D9F5B","16F796","2B9C2E3","2B9C2E3","24902B","accidental_reservation","1518888829",2018-02-17
"1C722D99","107180D","905028C","905028C","6D1D8F6","unknown","1505916878",2017-09-20
"28D7B7E0","C54A0A","AA0C3C","AA0C3C","986DB9","not_available","1522744710",2018-04-03
"25CA48A4","C9F0C4","700C13","700C13","44E4487","accommodations_unnecessary","1522712451",2018-04-02
"26E910B4","11E89FA","25380D2","25380D2","6F5E33A","other","1519616935",2018-02-26
"2AE49A8B","1708695","AA00936","AA00936","65B690","other","1523406646",2018-04-11
"2F0CA3E2","1154C46","B49AFE0","B49AFE0","778A843","host_courtesy","1529181915",2018-06-16
"1976BD63","6939C2","14348F2","14348F2","1E57483","accommodations_unnecessary","1502909075",2017-08-16
"280B68F8","14E8906","932C445","932C445","809F4AF","extenuating_circumstance","1520886411",2018-03-12
"35D4A713","19AD4A1","4A61D48","4A61D48","C134A31","accommodations_unnecessary","1536942050",2018-09-14
"392AC0A1","1339426","61D06B6","61D06B6","88B61B8","not_available","1537790490",2018-09-24
"167AB2B9","FADA03","24908A1","24908A1","1FBBDE1","other","1498770869",2017-06-29
"2233E8C2","A1CCA0","773DDD4","773DDD4","21B8924","extenuating_circumstance","1514740514",2017-12-31
"26B57B60","676376","29D51BE","29D51BE","1CE015A","accommodations_unnecessary","1521473972",2018-03-19
